# norm1   norm2  g21_pred   casA_pred   g21_diff   casA_diff   g21_chisq   casA_chisq
0.03 0.47 0.319869 0.01339 -0.4087 -0.5708 50.7249 0.0079
0.03 0.48 0.313896 0.013141 -0.4198 -0.5788 53.5021 0.0082
0.03 0.49 0.307924 0.012892 -0.4308 -0.5868 56.3533 0.0084
0.03 0.5 0.301951 0.012644 -0.4419 -0.5948 59.2786 0.0086
0.03 0.51 0.295978 0.012395 -0.4529 -0.6027 62.2779 0.0088
0.03 0.52 0.290005 0.012146 -0.4639 -0.6107 65.3511 0.0091
0.03 0.53 0.284032 0.011897 -0.475 -0.6187 68.4984 0.0093
0.03 0.54 0.278059 0.011649 -0.486 -0.6266 71.7198 0.0096
0.03 0.55 0.272086 0.0114 -0.4971 -0.6346 75.0151 0.0098
0.03 0.56 0.266113 0.011151 -0.5081 -0.6426 78.3844 0.01
0.03 0.57 0.260141 0.010903 -0.5191 -0.6506 81.8278 0.0103
0.03 0.58 0.254168 0.010654 -0.5302 -0.6585 85.3452 0.0106
0.03 0.59 0.248195 0.010405 -0.5412 -0.6665 88.9366 0.0108
0.03 0.6 0.242222 0.010156 -0.5523 -0.6745 92.602 0.0111
0.03 0.61 0.236249 0.009908 -0.5633 -0.6824 96.3414 0.0113
0.03 0.62 0.230276 0.009659 -0.5744 -0.6904 100.1548 0.0116
0.03 0.63 0.224303 0.00941 -0.5854 -0.6984 104.0423 0.0119
0.03 0.64 0.21833 0.009161 -0.5964 -0.7064 108.0037 0.0121
0.03 0.65 0.212358 0.008913 -0.6075 -0.7143 112.0392 0.0124
0.03 0.66 0.206385 0.008664 -0.6185 -0.7223 116.1487 0.0127
0.03 0.67 0.200412 0.008415 -0.6296 -0.7303 120.3322 0.013
0.03 0.68 0.194439 0.008166 -0.6406 -0.7383 124.5897 0.0133
0.03 0.69 0.188466 0.007918 -0.6516 -0.7462 128.9213 0.0135
0.03 0.7 0.182493 0.007669 -0.6627 -0.7542 133.3268 0.0138
0.03 0.71 0.17652 0.00742 -0.6737 -0.7622 137.8064 0.0141
0.03 0.72 0.170548 0.007171 -0.6848 -0.7701 142.36 0.0144
0.03 0.73 0.164575 0.006923 -0.6958 -0.7781 146.9876 0.0147
0.03 0.74 0.158602 0.006674 -0.7068 -0.7861 151.6892 0.015
0.03 0.75 0.152629 0.006425 -0.7179 -0.7941 156.4648 0.0153
0.03 0.76 0.146656 0.006176 -0.7289 -0.802 161.3145 0.0156
0.03 0.77 0.140683 0.005928 -0.74 -0.81 166.2381 0.016
0.03 0.78 0.13471 0.005679 -0.751 -0.818 171.2358 0.0163
0.03 0.79 0.128737 0.00543 -0.762 -0.826 176.3075 0.0166
0.03 0.8 0.122765 0.005182 -0.7731 -0.8339 181.4532 0.0169
0.03 0.81 0.116792 0.004933 -0.7841 -0.8419 186.6729 0.0172
0.03 0.82 0.110819 0.004684 -0.7952 -0.8499 191.9667 0.0176
0.03 0.83 0.104846 0.004435 -0.8062 -0.8578 197.3344 0.0179
0.03 0.84 0.098873 0.004187 -0.8172 -0.8658 202.7762 0.0182
0.03 0.85 0.0929 0.003938 -0.8283 -0.8738 208.292 0.0186
0.03 0.86 0.086927 0.003689 -0.8393 -0.8818 213.8818 0.0189
0.03 0.87 0.080954 0.00344 -0.8504 -0.8897 219.5456 0.0193
0.03 0.88 0.074982 0.003192 -0.8614 -0.8977 225.2834 0.0196
0.03 0.89 0.069009 0.002943 -0.8724 -0.9057 231.0952 0.02
0.03 0.9 0.063036 0.002694 -0.8835 -0.9136 236.9811 0.0203
0.03 0.91 0.057063 0.002445 -0.8945 -0.9216 242.9409 0.0207
0.03 0.92 0.05109 0.002197 -0.9056 -0.9296 248.9748 0.021
0.03 0.93 0.045117 0.001948 -0.9166 -0.9376 255.0827 0.0214
0.03 0.94 0.039144 0.001699 -0.9276 -0.9455 261.2646 0.0218
0.03 0.95 0.033171 0.00145 -0.9387 -0.9535 267.5206 0.0221
0.03 0.96 0.027199 0.001202 -0.9497 -0.9615 273.8505 0.0225
0.03 0.97 0.021226 0.000953 -0.9608 -0.9695 280.2545 0.0229
0.03 0.98 0.015253 0.000704 -0.9718 -0.9774 286.7324 0.0232
0.03 0.99 0.00928 0.000455 -0.9828 -0.9854 293.2844 0.0236
0.04 0.0 0.600475 0.025076 0.1099 -0.1963 3.6693 0.0009
0.04 0.01 0.594502 0.024827 0.0989 -0.2042 2.9694 0.001
0.04 0.02 0.588529 0.024579 0.0879 -0.2122 2.3434 0.0011
0.04 0.03 0.582556 0.02433 0.0768 -0.2202 1.7914 0.0012
0.04 0.04 0.576583 0.024081 0.0658 -0.2282 1.3135 0.0013
0.04 0.05 0.57061 0.023833 0.0547 -0.2361 0.9095 0.0014
0.04 0.06 0.564638 0.023584 0.0437 -0.2441 0.5796 0.0014
0.04 0.07 0.558665 0.023335 0.0327 -0.2521 0.3237 0.0015
0.04 0.08 0.552692 0.023086 0.0216 -0.2601 0.1418 0.0016
0.04 0.09 0.546719 0.022838 0.0106 -0.268 0.0339 0.0017
0.04 0.1 0.540746 0.022589 -0.0005 -0.276 0.0001 0.0019
0.04 0.11 0.534773 0.02234 -0.0115 -0.284 0.0402 0.002
0.04 0.12 0.5288 0.022091 -0.0226 -0.2919 0.1544 0.0021
0.04 0.13 0.522827 0.021843 -0.0336 -0.2999 0.3426 0.0022
0.04 0.14 0.516855 0.021594 -0.0446 -0.3079 0.6048 0.0023
0.04 0.15 0.510882 0.021345 -0.0557 -0.3159 0.941 0.0024
0.04 0.16 0.504909 0.021096 -0.0667 -0.3238 1.3512 0.0026
0.04 0.17 0.498936 0.020848 -0.0778 -0.3318 1.8355 0.0027
0.04 0.18 0.492963 0.020599 -0.0888 -0.3398 2.3937 0.0028
0.04 0.19 0.48699 0.02035 -0.0998 -0.3478 3.026 0.0029
0.04 0.2 0.481017 0.020101 -0.1109 -0.3557 3.7323 0.0031
0.04 0.21 0.475044 0.019853 -0.1219 -0.3637 4.5126 0.0032
0.04 0.22 0.469072 0.019604 -0.133 -0.3717 5.3669 0.0034
0.04 0.23 0.463099 0.019355 -0.144 -0.3796 6.2952 0.0035
0.04 0.24 0.457126 0.019106 -0.155 -0.3876 7.2976 0.0037
0.04 0.25 0.451153 0.018858 -0.1661 -0.3956 8.3739 0.0038
0.04 0.26 0.44518 0.018609 -0.1771 -0.4036 9.5243 0.004
0.04 0.27 0.439207 0.01836 -0.1882 -0.4115 10.7487 0.0041
0.04 0.28 0.433234 0.018112 -0.1992 -0.4195 12.0471 0.0043
0.04 0.29 0.427261 0.017863 -0.2102 -0.4275 13.4196 0.0044
0.04 0.3 0.421289 0.017614 -0.2213 -0.4354 14.866 0.0046
0.04 0.31 0.415316 0.017365 -0.2323 -0.4434 16.3864 0.0048
0.04 0.32 0.409343 0.017117 -0.2434 -0.4514 17.9809 0.005
0.04 0.33 0.40337 0.016868 -0.2544 -0.4594 19.6494 0.0051
0.04 0.34 0.397397 0.016619 -0.2654 -0.4673 21.3919 0.0053
0.04 0.35 0.391424 0.01637 -0.2765 -0.4753 23.2084 0.0055
0.04 0.36 0.385451 0.016122 -0.2875 -0.4833 25.0989 0.0057
0.04 0.37 0.379479 0.015873 -0.2986 -0.4913 27.0635 0.0059
0.04 0.38 0.373506 0.015624 -0.3096 -0.4992 29.102 0.0061
0.04 0.39 0.367533 0.015375 -0.3206 -0.5072 31.2146 0.0063
0.04 0.4 0.36156 0.015127 -0.3317 -0.5152 33.4012 0.0065
0.04 0.41 0.355587 0.014878 -0.3427 -0.5231 35.6618 0.0067
0.04 0.42 0.349614 0.014629 -0.3538 -0.5311 37.9964 0.0069
0.04 0.43 0.343641 0.01438 -0.3648 -0.5391 40.405 0.0071
0.04 0.44 0.337668 0.014132 -0.3758 -0.5471 42.8877 0.0073
0.04 0.45 0.331696 0.013883 -0.3869 -0.555 45.4444 0.0075
0.04 0.46 0.325723 0.013634 -0.3979 -0.563 48.075 0.0077
0.04 0.47 0.31975 0.013385 -0.409 -0.571 50.7797 0.0079
0.04 0.48 0.313777 0.013137 -0.42 -0.579 53.5584 0.0082
0.04 0.49 0.307804 0.012888 -0.431 -0.5869 56.4112 0.0084
0.04 0.5 0.301831 0.012639 -0.4421 -0.5949 59.3379 0.0086
0.04 0.51 0.295858 0.01239 -0.4531 -0.6029 62.3387 0.0088
0.04 0.52 0.289885 0.012142 -0.4642 -0.6108 65.4134 0.0091
0.04 0.53 0.283913 0.011893 -0.4752 -0.6188 68.5622 0.0093
0.04 0.54 0.27794 0.011644 -0.4862 -0.6268 71.785 0.0096
0.04 0.55 0.271967 0.011396 -0.4973 -0.6348 75.0818 0.0098
0.04 0.56 0.265994 0.011147 -0.5083 -0.6427 78.4526 0.0101
0.04 0.57 0.260021 0.010898 -0.5194 -0.6507 81.8975 0.0103
0.04 0.58 0.254048 0.010649 -0.5304 -0.6587 85.4163 0.0106
0.04 0.59 0.248075 0.010401 -0.5415 -0.6666 89.0092 0.0108
0.04 0.6 0.242102 0.010152 -0.5525 -0.6746 92.6761 0.0111
0.04 0.61 0.23613 0.009903 -0.5635 -0.6826 96.417 0.0113
0.04 0.62 0.230157 0.009654 -0.5746 -0.6906 100.2319 0.0116
0.04 0.63 0.224184 0.009406 -0.5856 -0.6985 104.1208 0.0119
0.04 0.64 0.218211 0.009157 -0.5967 -0.7065 108.0838 0.0121
0.04 0.65 0.212238 0.008908 -0.6077 -0.7145 112.1207 0.0124
0.04 0.66 0.206265 0.008659 -0.6187 -0.7225 116.2317 0.0127
0.04 0.67 0.200292 0.008411 -0.6298 -0.7304 120.4167 0.013
0.04 0.68 0.194319 0.008162 -0.6408 -0.7384 124.6757 0.0133
0.04 0.69 0.188347 0.007913 -0.6519 -0.7464 129.0087 0.0136
0.04 0.7 0.182374 0.007664 -0.6629 -0.7543 133.4158 0.0138
0.04 0.71 0.176401 0.007416 -0.6739 -0.7623 137.8968 0.0141
0.04 0.72 0.170428 0.007167 -0.685 -0.7703 142.4519 0.0144
0.04 0.73 0.164455 0.006918 -0.696 -0.7783 147.081 0.0147
0.04 0.74 0.158482 0.006669 -0.7071 -0.7862 151.7841 0.015
0.04 0.75 0.152509 0.006421 -0.7181 -0.7942 156.5612 0.0153
0.04 0.76 0.146536 0.006172 -0.7291 -0.8022 161.4123 0.0157
0.04 0.77 0.140564 0.005923 -0.7402 -0.8102 166.3375 0.016
0.04 0.78 0.134591 0.005675 -0.7512 -0.8181 171.3366 0.0163
0.04 0.79 0.128618 0.005426 -0.7623 -0.8261 176.4098 0.0166
0.04 0.8 0.122645 0.005177 -0.7733 -0.8341 181.557 0.0169
0.04 0.81 0.116672 0.004928 -0.7843 -0.842 186.7782 0.0172
0.04 0.82 0.110699 0.00468 -0.7954 -0.85 192.0734 0.0176
0.04 0.83 0.104726 0.004431 -0.8064 -0.858 197.4426 0.0179
0.04 0.84 0.098754 0.004182 -0.8175 -0.866 202.8859 0.0182
0.04 0.85 0.092781 0.003933 -0.8285 -0.8739 208.4031 0.0186
0.04 0.86 0.086808 0.003685 -0.8395 -0.8819 213.9944 0.0189
0.04 0.87 0.080835 0.003436 -0.8506 -0.8899 219.6597 0.0193
0.04 0.88 0.074862 0.003187 -0.8616 -0.8978 225.399 0.0196
0.04 0.89 0.068889 0.002938 -0.8727 -0.9058 231.2123 0.02
0.04 0.9 0.062916 0.00269 -0.8837 -0.9138 237.0996 0.0203
0.04 0.91 0.056943 0.002441 -0.8947 -0.9218 243.061 0.0207
0.04 0.92 0.050971 0.002192 -0.9058 -0.9297 249.0964 0.021
0.04 0.93 0.044998 0.001943 -0.9168 -0.9377 255.2057 0.0214
0.04 0.94 0.039025 0.001695 -0.9279 -0.9457 261.3891 0.0218
0.04 0.95 0.033052 0.001446 -0.9389 -0.9537 267.6465 0.0221
0.04 0.96 0.027079 0.001197 -0.9499 -0.9616 273.978 0.0225
0.04 0.97 0.021106 0.000948 -0.961 -0.9696 280.3834 0.0229
0.04 0.98 0.015133 0.0007 -0.972 -0.9776 286.8629 0.0232
0.04 0.99 0.00916 0.000451 -0.9831 -0.9855 293.4163 0.0236
0.05 0.0 0.600355 0.025072 0.1097 -0.1964 3.6546 0.0009
0.05 0.01 0.594382 0.024823 0.0987 -0.2044 2.9561 0.001
0.05 0.02 0.58841 0.024574 0.0876 -0.2124 2.3316 0.0011
0.05 0.03 0.582437 0.024326 0.0766 -0.2203 1.7811 0.0012
0.05 0.04 0.576464 0.024077 0.0656 -0.2283 1.3046 0.0013
0.05 0.05 0.570491 0.023828 0.0545 -0.2363 0.9022 0.0014
0.05 0.06 0.564518 0.023579 0.0435 -0.2443 0.5738 0.0015
0.05 0.07 0.558545 0.023331 0.0324 -0.2522 0.3193 0.0015
0.05 0.08 0.552572 0.023082 0.0214 -0.2602 0.1389 0.0016
0.05 0.09 0.546599 0.022833 0.0104 -0.2682 0.0325 0.0017
0.05 0.1 0.540627 0.022584 -0.0007 -0.2761 0.0001 0.0019
0.05 0.11 0.534654 0.022336 -0.0117 -0.2841 0.0418 0.002
0.05 0.12 0.528681 0.022087 -0.0228 -0.2921 0.1574 0.0021
0.05 0.13 0.522708 0.021838 -0.0338 -0.3001 0.3471 0.0022
0.05 0.14 0.516735 0.021589 -0.0449 -0.308 0.6108 0.0023
0.05 0.15 0.510762 0.021341 -0.0559 -0.316 0.9485 0.0024
0.05 0.16 0.504789 0.021092 -0.0669 -0.324 1.3602 0.0026
0.05 0.17 0.498816 0.020843 -0.078 -0.3319 1.8459 0.0027
0.05 0.18 0.492844 0.020594 -0.089 -0.3399 2.4056 0.0028
0.05 0.19 0.486871 0.020346 -0.1001 -0.3479 3.0394 0.0029
0.05 0.2 0.480898 0.020097 -0.1111 -0.3559 3.7472 0.0031
0.05 0.21 0.474925 0.019848 -0.1221 -0.3638 4.529 0.0032
0.05 0.22 0.468952 0.019599 -0.1332 -0.3718 5.3848 0.0034
0.05 0.23 0.462979 0.019351 -0.1442 -0.3798 6.3146 0.0035
0.05 0.24 0.457006 0.019102 -0.1553 -0.3878 7.3184 0.0037
0.05 0.25 0.451033 0.018853 -0.1663 -0.3957 8.3963 0.0038
0.05 0.26 0.445061 0.018605 -0.1773 -0.4037 9.5481 0.004
0.05 0.27 0.439088 0.018356 -0.1884 -0.4117 10.774 0.0041
0.05 0.28 0.433115 0.018107 -0.1994 -0.4196 12.0739 0.0043
0.05 0.29 0.427142 0.017858 -0.2105 -0.4276 13.4478 0.0044
0.05 0.3 0.421169 0.01761 -0.2215 -0.4356 14.8957 0.0046
0.05 0.31 0.415196 0.017361 -0.2325 -0.4436 16.4176 0.0048
0.05 0.32 0.409223 0.017112 -0.2436 -0.4515 18.0136 0.005
0.05 0.33 0.40325 0.016863 -0.2546 -0.4595 19.6835 0.0051
0.05 0.34 0.397278 0.016615 -0.2657 -0.4675 21.4275 0.0053
0.05 0.35 0.391305 0.016366 -0.2767 -0.4755 23.2455 0.0055
0.05 0.36 0.385332 0.016117 -0.2877 -0.4834 25.1375 0.0057
0.05 0.37 0.379359 0.015868 -0.2988 -0.4914 27.1036 0.0059
0.05 0.38 0.373386 0.01562 -0.3098 -0.4994 29.1436 0.0061
0.05 0.39 0.367413 0.015371 -0.3209 -0.5073 31.2576 0.0063
0.05 0.4 0.36144 0.015122 -0.3319 -0.5153 33.4457 0.0065
0.05 0.41 0.355467 0.014873 -0.3429 -0.5233 35.7078 0.0067
0.05 0.42 0.349495 0.014625 -0.354 -0.5313 38.0439 0.0069
0.05 0.43 0.343522 0.014376 -0.365 -0.5392 40.454 0.0071
0.05 0.44 0.337549 0.014127 -0.3761 -0.5472 42.9381 0.0073
0.05 0.45 0.331576 0.013878 -0.3871 -0.5552 45.4963 0.0075
0.05 0.46 0.325603 0.01363 -0.3981 -0.5632 48.1284 0.0077
0.05 0.47 0.31963 0.013381 -0.4092 -0.5711 50.8346 0.0079
0.05 0.48 0.313657 0.013132 -0.4202 -0.5791 53.6148 0.0082
0.05 0.49 0.307685 0.012883 -0.4313 -0.5871 56.469 0.0084
0.05 0.5 0.301712 0.012635 -0.4423 -0.595 59.3972 0.0086
0.05 0.51 0.295739 0.012386 -0.4533 -0.603 62.3995 0.0088
0.05 0.52 0.289766 0.012137 -0.4644 -0.611 65.4757 0.0091
0.05 0.53 0.283793 0.011889 -0.4754 -0.619 68.626 0.0093
0.05 0.54 0.27782 0.01164 -0.4865 -0.6269 71.8503 0.0096
0.05 0.55 0.271847 0.011391 -0.4975 -0.6349 75.1486 0.0098
0.05 0.56 0.265874 0.011142 -0.5086 -0.6429 78.5209 0.0101
0.05 0.57 0.259901 0.010894 -0.5196 -0.6508 81.9672 0.0103
0.05 0.58 0.253929 0.010645 -0.5306 -0.6588 85.4875 0.0106
0.05 0.59 0.247956 0.010396 -0.5417 -0.6668 89.0819 0.0108
0.05 0.6 0.241983 0.010147 -0.5527 -0.6748 92.7502 0.0111
0.05 0.61 0.23601 0.009899 -0.5638 -0.6827 96.4926 0.0113
0.05 0.62 0.230037 0.00965 -0.5748 -0.6907 100.309 0.0116
0.05 0.63 0.224064 0.009401 -0.5858 -0.6987 104.1994 0.0119
0.05 0.64 0.218091 0.009152 -0.5969 -0.7067 108.1639 0.0121
0.05 0.65 0.212119 0.008904 -0.6079 -0.7146 112.2023 0.0124
0.05 0.66 0.206146 0.008655 -0.619 -0.7226 116.3148 0.0127
0.05 0.67 0.200173 0.008406 -0.63 -0.7306 120.5012 0.013
0.05 0.68 0.1942 0.008157 -0.641 -0.7385 124.7617 0.0133
0.05 0.69 0.188227 0.007909 -0.6521 -0.7465 129.0962 0.0136
0.05 0.7 0.182254 0.00766 -0.6631 -0.7545 133.5048 0.0138
0.05 0.71 0.176281 0.007411 -0.6742 -0.7625 137.9873 0.0141
0.05 0.72 0.170308 0.007162 -0.6852 -0.7704 142.5438 0.0144
0.05 0.73 0.164336 0.006914 -0.6962 -0.7784 147.1744 0.0147
0.05 0.74 0.158363 0.006665 -0.7073 -0.7864 151.879 0.015
0.05 0.75 0.15239 0.006416 -0.7183 -0.7944 156.6576 0.0154
0.05 0.76 0.146417 0.006168 -0.7294 -0.8023 161.5102 0.0157
0.05 0.77 0.140444 0.005919 -0.7404 -0.8103 166.4368 0.016
0.05 0.78 0.134471 0.00567 -0.7514 -0.8183 171.4374 0.0163
0.05 0.79 0.128498 0.005421 -0.7625 -0.8262 176.5121 0.0166
0.05 0.8 0.122525 0.005173 -0.7735 -0.8342 181.6608 0.0169
0.05 0.81 0.116553 0.004924 -0.7846 -0.8422 186.8834 0.0173
0.05 0.82 0.11058 0.004675 -0.7956 -0.8502 192.1801 0.0176
0.05 0.83 0.104607 0.004426 -0.8066 -0.8581 197.5508 0.0179
0.05 0.84 0.098634 0.004178 -0.8177 -0.8661 202.9956 0.0182
0.05 0.85 0.092661 0.003929 -0.8287 -0.8741 208.5143 0.0186
0.05 0.86 0.086688 0.00368 -0.8398 -0.882 214.1071 0.0189
0.05 0.87 0.080715 0.003431 -0.8508 -0.89 219.7738 0.0193
0.05 0.88 0.074742 0.003183 -0.8618 -0.898 225.5146 0.0196
0.05 0.89 0.06877 0.002934 -0.8729 -0.906 231.3294 0.02
0.05 0.9 0.062797 0.002685 -0.8839 -0.9139 237.2182 0.0203
0.05 0.91 0.056824 0.002436 -0.895 -0.9219 243.1811 0.0207
0.05 0.92 0.050851 0.002188 -0.906 -0.9299 249.2179 0.021
0.05 0.93 0.044878 0.001939 -0.917 -0.9379 255.3288 0.0214
0.05 0.94 0.038905 0.00169 -0.9281 -0.9458 261.5137 0.0218
0.05 0.95 0.032932 0.001441 -0.9391 -0.9538 267.7726 0.0221
0.05 0.96 0.026959 0.001193 -0.9502 -0.9618 274.1055 0.0225
0.05 0.97 0.020987 0.000944 -0.9612 -0.9697 280.5124 0.0229
0.05 0.98 0.015014 0.000695 -0.9722 -0.9777 286.9933 0.0233
0.05 0.99 0.009041 0.000447 -0.9833 -0.9857 293.5483 0.0236
0.06 0.0 0.600236 0.025067 0.1095 -0.1966 3.6399 0.0009
0.06 0.01 0.594263 0.024819 0.0985 -0.2045 2.9429 0.001
0.06 0.02 0.58829 0.02457 0.0874 -0.2125 2.3199 0.0011
0.06 0.03 0.582317 0.024321 0.0764 -0.2205 1.7709 0.0012
0.06 0.04 0.576344 0.024072 0.0653 -0.2285 1.2959 0.0013
0.06 0.05 0.570371 0.023824 0.0543 -0.2364 0.8949 0.0014
0.06 0.06 0.564398 0.023575 0.0433 -0.2444 0.5679 0.0015
0.06 0.07 0.558426 0.023326 0.0322 -0.2524 0.315 0.0015
0.06 0.08 0.552453 0.023077 0.0212 -0.2603 0.1361 0.0016
0.06 0.09 0.54648 0.022829 0.0101 -0.2683 0.0311 0.0018
0.06 0.1 0.540507 0.02258 -0.0009 -0.2763 0.0003 0.0019
0.06 0.11 0.534534 0.022331 -0.012 -0.2843 0.0434 0.002
0.06 0.12 0.528561 0.022082 -0.023 -0.2922 0.1605 0.0021
0.06 0.13 0.522588 0.021834 -0.034 -0.3002 0.3516 0.0022
0.06 0.14 0.516615 0.021585 -0.0451 -0.3082 0.6168 0.0023
0.06 0.15 0.510643 0.021336 -0.0561 -0.3161 0.956 0.0024
0.06 0.16 0.50467 0.021087 -0.0672 -0.3241 1.3692 0.0026
0.06 0.17 0.498697 0.020839 -0.0782 -0.3321 1.8564 0.0027
0.06 0.18 0.492724 0.02059 -0.0892 -0.3401 2.4176 0.0028
0.06 0.19 0.486751 0.020341 -0.1003 -0.348 3.0528 0.0029
0.06 0.2 0.480778 0.020092 -0.1113 -0.356 3.7621 0.0031
0.06 0.21 0.474805 0.019844 -0.1224 -0.364 4.5454 0.0032
0.06 0.22 0.468832 0.019595 -0.1334 -0.372 5.4026 0.0034
0.06 0.23 0.46286 0.019346 -0.1444 -0.3799 6.3339 0.0035
0.06 0.24 0.456887 0.019098 -0.1555 -0.3879 7.3393 0.0037
0.06 0.25 0.450914 0.018849 -0.1665 -0.3959 8.4186 0.0038
0.06 0.26 0.444941 0.0186 -0.1776 -0.4038 9.5719 0.004
0.06 0.27 0.438968 0.018351 -0.1886 -0.4118 10.7993 0.0041
0.06 0.28 0.432995 0.018103 -0.1996 -0.4198 12.1007 0.0043
0.06 0.29 0.427022 0.017854 -0.2107 -0.4278 13.476 0.0045
0.06 0.3 0.42105 0.017605 -0.2217 -0.4357 14.9254 0.0046
0.06 0.31 0.415077 0.017356 -0.2328 -0.4437 16.4488 0.0048
0.06 0.32 0.409104 0.017108 -0.2438 -0.4517 18.0463 0.005
0.06 0.33 0.403131 0.016859 -0.2548 -0.4597 19.7177 0.0051
0.06 0.34 0.397158 0.01661 -0.2659 -0.4676 21.4632 0.0053
0.06 0.35 0.391185 0.016361 -0.2769 -0.4756 23.2827 0.0055
0.06 0.36 0.385212 0.016113 -0.288 -0.4836 25.1762 0.0057
0.06 0.37 0.379239 0.015864 -0.299 -0.4915 27.1437 0.0059
0.06 0.38 0.373267 0.015615 -0.31 -0.4995 29.1852 0.0061
0.06 0.39 0.367294 0.015366 -0.3211 -0.5075 31.3007 0.0063
0.06 0.4 0.361321 0.015118 -0.3321 -0.5155 33.4903 0.0065
0.06 0.41 0.355348 0.014869 -0.3432 -0.5234 35.7538 0.0067
0.06 0.42 0.349375 0.01462 -0.3542 -0.5314 38.0914 0.0069
0.06 0.43 0.343402 0.014371 -0.3652 -0.5394 40.503 0.0071
0.06 0.44 0.337429 0.014123 -0.3763 -0.5473 42.9886 0.0073
0.06 0.45 0.331456 0.013874 -0.3873 -0.5553 45.5482 0.0075
0.06 0.46 0.325484 0.013625 -0.3984 -0.5633 48.1819 0.0077
0.06 0.47 0.319511 0.013376 -0.4094 -0.5713 50.8895 0.0079
0.06 0.48 0.313538 0.013128 -0.4204 -0.5792 53.6712 0.0082
0.06 0.49 0.307565 0.012879 -0.4315 -0.5872 56.5269 0.0084
0.06 0.5 0.301592 0.01263 -0.4425 -0.5952 59.4566 0.0086
0.06 0.51 0.295619 0.012382 -0.4536 -0.6032 62.4603 0.0089
0.06 0.52 0.289646 0.012133 -0.4646 -0.6111 65.538 0.0091
0.06 0.53 0.283673 0.011884 -0.4756 -0.6191 68.6898 0.0093
0.06 0.54 0.277701 0.011635 -0.4867 -0.6271 71.9156 0.0096
0.06 0.55 0.271728 0.011387 -0.4977 -0.635 75.2153 0.0098
0.06 0.56 0.265755 0.011138 -0.5088 -0.643 78.5891 0.0101
0.06 0.57 0.259782 0.010889 -0.5198 -0.651 82.0369 0.0103
0.06 0.58 0.253809 0.01064 -0.5309 -0.659 85.5587 0.0106
0.06 0.59 0.247836 0.010392 -0.5419 -0.6669 89.1546 0.0108
0.06 0.6 0.241863 0.010143 -0.5529 -0.6749 92.8244 0.0111
0.06 0.61 0.23589 0.009894 -0.564 -0.6829 96.5683 0.0113
0.06 0.62 0.229918 0.009645 -0.575 -0.6909 100.3862 0.0116
0.06 0.63 0.223945 0.009397 -0.5861 -0.6988 104.2781 0.0119
0.06 0.64 0.217972 0.009148 -0.5971 -0.7068 108.244 0.0122
0.06 0.65 0.211999 0.008899 -0.6081 -0.7148 112.2839 0.0124
0.06 0.66 0.206026 0.00865 -0.6192 -0.7227 116.3978 0.0127
0.06 0.67 0.200053 0.008402 -0.6302 -0.7307 120.5858 0.013
0.06 0.68 0.19408 0.008153 -0.6413 -0.7387 124.8478 0.0133
0.06 0.69 0.188107 0.007904 -0.6523 -0.7467 129.1837 0.0136
0.06 0.7 0.182135 0.007655 -0.6633 -0.7546 133.5937 0.0139
0.06 0.71 0.176162 0.007407 -0.6744 -0.7626 138.0778 0.0141
0.06 0.72 0.170189 0.007158 -0.6854 -0.7706 142.6358 0.0144
0.06 0.73 0.164216 0.006909 -0.6965 -0.7785 147.2678 0.0147
0.06 0.74 0.158243 0.006661 -0.7075 -0.7865 151.9739 0.015
0.06 0.75 0.15227 0.006412 -0.7185 -0.7945 156.754 0.0154
0.06 0.76 0.146297 0.006163 -0.7296 -0.8025 161.6081 0.0157
0.06 0.77 0.140324 0.005914 -0.7406 -0.8104 166.5362 0.016
0.06 0.78 0.134352 0.005666 -0.7517 -0.8184 171.5383 0.0163
0.06 0.79 0.128379 0.005417 -0.7627 -0.8264 176.6144 0.0166
0.06 0.8 0.122406 0.005168 -0.7737 -0.8344 181.7646 0.0169
0.06 0.81 0.116433 0.004919 -0.7848 -0.8423 186.9887 0.0173
0.06 0.82 0.11046 0.004671 -0.7958 -0.8503 192.2869 0.0176
0.06 0.83 0.104487 0.004422 -0.8069 -0.8583 197.6591 0.0179
0.06 0.84 0.098514 0.004173 -0.8179 -0.8662 203.1053 0.0183
0.06 0.85 0.092542 0.003924 -0.8289 -0.8742 208.6255 0.0186
0.06 0.86 0.086569 0.003676 -0.84 -0.8822 214.2198 0.0189
0.06 0.87 0.080596 0.003427 -0.851 -0.8902 219.888 0.0193
0.06 0.88 0.074623 0.003178 -0.8621 -0.8981 225.6303 0.0196
0.06 0.89 0.06865 0.002929 -0.8731 -0.9061 231.4466 0.02
0.06 0.9 0.062677 0.002681 -0.8841 -0.9141 237.3369 0.0203
0.06 0.91 0.056704 0.002432 -0.8952 -0.9221 243.3012 0.0207
0.06 0.92 0.050731 0.002183 -0.9062 -0.93 249.3395 0.021
0.06 0.93 0.044759 0.001934 -0.9173 -0.938 255.4519 0.0214
0.06 0.94 0.038786 0.001686 -0.9283 -0.946 261.6382 0.0218
0.06 0.95 0.032813 0.001437 -0.9393 -0.9539 267.8986 0.0221
0.06 0.96 0.02684 0.001188 -0.9504 -0.9619 274.233 0.0225
0.06 0.97 0.020867 0.00094 -0.9614 -0.9699 280.6414 0.0229
0.06 0.98 0.014894 0.000691 -0.9725 -0.9779 287.1238 0.0233
0.06 0.99 0.008921 0.000442 -0.9835 -0.9858 293.6802 0.0236
